id,type,latin,language,preferred_term,aliases,status,source_refs
muscle_tibialis_posterior,muscle,Musculus tibialis posterior,sk,zadný píšťalový sval,,seed_needs_review,terminology_seed_v2.2
muscle_tibialis_posterior,muscle,Musculus tibialis posterior,de,hinterer Schienbeinmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_flexor_hallucis_longus,muscle,Musculus flexor hallucis longus,sk,dlhý ohýbač palca nohy,,seed_needs_review,terminology_seed_v2.2
muscle_flexor_hallucis_longus,muscle,Musculus flexor hallucis longus,de,langer Großzehenbeuger,,seed_needs_review,terminology_seed_v2.2
muscle_flexor_digitorum_longus,muscle,Musculus flexor digitorum longus,sk,dlhý ohýbač prstov nohy,,seed_needs_review,terminology_seed_v2.2
muscle_flexor_digitorum_longus,muscle,Musculus flexor digitorum longus,de,langer Zehenbeuger,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_digitorum_brevis,muscle,Musculus extensor digitorum brevis,sk,krátky vystierač prstov nohy,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_digitorum_brevis,muscle,Musculus extensor digitorum brevis,de,kurzer Zehenstrecker,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_hallucis_brevis,muscle,Musculus extensor hallucis brevis,sk,krátky vystierač palca nohy,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_hallucis_brevis,muscle,Musculus extensor hallucis brevis,de,kurzer Großzehenstrecker,,seed_needs_review,terminology_seed_v2.2
muscle_abductor_hallucis,muscle,Musculus abductor hallucis,sk,odťahovač palca nohy,,seed_needs_review,terminology_seed_v2.2
muscle_abductor_hallucis,muscle,Musculus abductor hallucis,de,Großzehenspreizer,,seed_needs_review,terminology_seed_v2.2
muscle_flexor_digitorum_brevis,muscle,Musculus flexor digitorum brevis,sk,krátky ohýbač prstov nohy,,seed_needs_review,terminology_seed_v2.2
muscle_flexor_digitorum_brevis,muscle,Musculus flexor digitorum brevis,de,kurzer Zehenbeuger,,seed_needs_review,terminology_seed_v2.2
muscle_quadratus_plantae,muscle,Musculus quadratus plantae,sk,štvorcový sval chodidla,,seed_needs_review,terminology_seed_v2.2
muscle_quadratus_plantae,muscle,Musculus quadratus plantae,de,quadratischer Sohlenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_flexor_hallucis_brevis,muscle,Musculus flexor hallucis brevis,sk,krátky ohýbač palca nohy,,seed_needs_review,terminology_seed_v2.2
muscle_flexor_hallucis_brevis,muscle,Musculus flexor hallucis brevis,de,kurzer Großzehenbeuger,,seed_needs_review,terminology_seed_v2.2
muscle_adductor_hallucis,muscle,Musculus adductor hallucis,sk,priťahovač palca nohy,,seed_needs_review,terminology_seed_v2.2
muscle_adductor_hallucis,muscle,Musculus adductor hallucis,de,Großzehenanzieher,,seed_needs_review,terminology_seed_v2.2
muscle_interossei_plantares,muscle,Musculi interossei plantares,sk,chodidlové medzikostné svaly,,seed_needs_review,terminology_seed_v2.2
muscle_interossei_plantares,muscle,Musculi interossei plantares,de,fußsohlenseitige Zwischenknochenmuskeln,,seed_needs_review,terminology_seed_v2.2
aponeurosis_epicranial,aponeurosis,galea aponeurotica,sk,nadlebečná aponeuróza,,seed_needs_review,terminology_seed_v2.2
aponeurosis_epicranial,aponeurosis,galea aponeurotica,de,Galea aponeurotica,,seed_needs_review,terminology_seed_v2.2
landmark_mastoid_process,bony_landmark,processus mastoideus,sk,bradavkový výbežok,,seed_needs_review,terminology_seed_v2.2
landmark_mastoid_process,bony_landmark,processus mastoideus,de,Warzenfortsatz,,seed_needs_review,terminology_seed_v2.2
structure_auricle,sensory_structure,auricula,sk,ušnica,,seed_needs_review,terminology_seed_v2.2
structure_auricle,sensory_structure,auricula,de,Ohrmuschel,,seed_needs_review,terminology_seed_v2.2
nerve_posterior_auricular,nerve,nervus auricularis posterior,sk,zadný ušnicový nerv,,seed_needs_review,terminology_seed_v2.2
nerve_posterior_auricular,nerve,nervus auricularis posterior,de,hinterer Ohrnerv,,seed_needs_review,terminology_seed_v2.2
artery_posterior_auricular,artery,arteria auricularis posterior,sk,zadná ušnicová tepna,,seed_needs_review,terminology_seed_v2.2
artery_posterior_auricular,artery,arteria auricularis posterior,de,hintere Ohrarterie,,seed_needs_review,terminology_seed_v2.2
landmark_cervical_transverse_process,bony_landmark,processus transversi vertebrarum cervicalium,sk,priečne výbežky krčných stavcov,,seed_needs_review,terminology_seed_v2.2
landmark_cervical_transverse_process,bony_landmark,processus transversi vertebrarum cervicalium,de,Querfortsätze der Halswirbel,,seed_needs_review,terminology_seed_v2.2
landmark_cervical_spinous_process,bony_landmark,processus spinosi vertebrarum cervicalium,sk,tŕňové výbežky krčných stavcov,,seed_needs_review,terminology_seed_v2.2
landmark_cervical_spinous_process,bony_landmark,processus spinosi vertebrarum cervicalium,de,Dornfortsätze der Halswirbel,,seed_needs_review,terminology_seed_v2.2
landmark_thoracic_transverse_process,bony_landmark,processus transversi vertebrarum thoracicarum,sk,priečne výbežky hrudníkových stavcov,,seed_needs_review,terminology_seed_v2.2
landmark_thoracic_transverse_process,bony_landmark,processus transversi vertebrarum thoracicarum,de,Querfortsätze der Brustwirbel,,seed_needs_review,terminology_seed_v2.2
landmark_thoracic_spinous_process,bony_landmark,processus spinosi vertebrarum thoracicarum,sk,tŕňové výbežky hrudníkových stavcov,,seed_needs_review,terminology_seed_v2.2
landmark_thoracic_spinous_process,bony_landmark,processus spinosi vertebrarum thoracicarum,de,Dornfortsätze der Brustwirbel,,seed_needs_review,terminology_seed_v2.2
landmark_lumbar_transverse_process,bony_landmark,processus transversi vertebrarum lumbalium,sk,priečne výbežky driekových stavcov,,seed_needs_review,terminology_seed_v2.2
landmark_lumbar_transverse_process,bony_landmark,processus transversi vertebrarum lumbalium,de,Querfortsätze der Lendenwirbel,,seed_needs_review,terminology_seed_v2.2
landmark_lumbar_spinous_process,bony_landmark,processus spinosi vertebrarum lumbalium,sk,tŕňové výbežky driekových stavcov,,seed_needs_review,terminology_seed_v2.2
landmark_lumbar_spinous_process,bony_landmark,processus spinosi vertebrarum lumbalium,de,Dornfortsätze der Lendenwirbel,,seed_needs_review,terminology_seed_v2.2
landmark_scalene_tubercle,bony_landmark,tuberculum musculi scaleni anterioris,sk,hrbolček predného šikmého svalu na prvom rebre,,seed_needs_review,terminology_seed_v2.2
landmark_scalene_tubercle,bony_landmark,tuberculum musculi scaleni anterioris,de,Tuberculum musculi scaleni anterioris,,seed_needs_review,terminology_seed_v2.2
membrane_suprapleural,membrane,membrana suprapleuralis,sk,nadpleurálna blana,,seed_needs_review,terminology_seed_v2.2
membrane_suprapleural,membrane,membrana suprapleuralis,de,Suprapleuralmembran,,seed_needs_review,terminology_seed_v2.2
artery_ascending_cervical,artery,arteria cervicalis ascendens,sk,vzostupná krčná tepna,,seed_needs_review,terminology_seed_v2.2
artery_ascending_cervical,artery,arteria cervicalis ascendens,de,aufsteigende Halsarterie,,seed_needs_review,terminology_seed_v2.2
nerve_group_cervical_spinal,nerve_group,nervi spinales cervicales,sk,krčné miechové nervy,,seed_needs_review,terminology_seed_v2.2
nerve_group_cervical_spinal,nerve_group,nervi spinales cervicales,de,Halsnerven,,seed_needs_review,terminology_seed_v2.2
landmark_manubrium_sterni,bony_landmark,manubrium sterni,sk,rukoväť hrudnej kosti,,seed_needs_review,terminology_seed_v2.2
landmark_manubrium_sterni,bony_landmark,manubrium sterni,de,Manubrium sterni,,seed_needs_review,terminology_seed_v2.2
cartilage_costal,cartilage,cartilago costalis,sk,rebrová chrupavka,,seed_needs_review,terminology_seed_v2.2
cartilage_costal,cartilage,cartilago costalis,de,Rippenknorpel,,seed_needs_review,terminology_seed_v2.2
cartilage_thyroid,cartilage,cartilago thyroidea,sk,štítna chrupavka,,seed_needs_review,terminology_seed_v2.2
cartilage_thyroid,cartilage,cartilago thyroidea,de,Schildknorpel,,seed_needs_review,terminology_seed_v2.2
cartilage_cricoid,cartilage,cartilago cricoidea,sk,prstienková chrupavka,,seed_needs_review,terminology_seed_v2.2
cartilage_cricoid,cartilage,cartilago cricoidea,de,Ringknorpel,,seed_needs_review,terminology_seed_v2.2
plexus_ansa_cervicalis,nerve_plexus,ansa cervicalis,sk,krčná slučka,,seed_needs_review,terminology_seed_v2.2
plexus_ansa_cervicalis,nerve_plexus,ansa cervicalis,de,Ansa cervicalis,,seed_needs_review,terminology_seed_v2.2
plexus_pharyngeal,nerve_plexus,plexus pharyngeus,sk,hltanový pletenec,,seed_needs_review,terminology_seed_v2.2
plexus_pharyngeal,nerve_plexus,plexus pharyngeus,de,Rachengeflecht,,seed_needs_review,terminology_seed_v2.2
artery_superior_thyroid,artery,arteria thyroidea superior,sk,horná štítna tepna,,seed_needs_review,terminology_seed_v2.2
artery_superior_thyroid,artery,arteria thyroidea superior,de,obere Schilddrüsenarterie,,seed_needs_review,terminology_seed_v2.2
artery_inferior_thyroid,artery,arteria thyroidea inferior,sk,dolná štítna tepna,,seed_needs_review,terminology_seed_v2.2
artery_inferior_thyroid,artery,arteria thyroidea inferior,de,untere Schilddrüsenarterie,,seed_needs_review,terminology_seed_v2.2
artery_ascending_pharyngeal,artery,arteria pharyngea ascendens,sk,vzostupná hltanová tepna,,seed_needs_review,terminology_seed_v2.2
artery_ascending_pharyngeal,artery,arteria pharyngea ascendens,de,aufsteigende Rachenarterie,,seed_needs_review,terminology_seed_v2.2
artery_ascending_palatine,artery,arteria palatina ascendens,sk,vzostupná podnebná tepna,,seed_needs_review,terminology_seed_v2.2
artery_ascending_palatine,artery,arteria palatina ascendens,de,aufsteigende Gaumenarterie,,seed_needs_review,terminology_seed_v2.2
aponeurosis_palatine,aponeurosis,aponeurosis palatina,sk,podnebná aponeuróza,,seed_needs_review,terminology_seed_v2.2
aponeurosis_palatine,aponeurosis,aponeurosis palatina,de,Gaumenaponeurose,,seed_needs_review,terminology_seed_v2.2
structure_pharyngeal_raphe,raphe,raphe pharyngis,sk,hltanový šev,,seed_needs_review,terminology_seed_v2.2
structure_pharyngeal_raphe,raphe,raphe pharyngis,de,Rachennaht,,seed_needs_review,terminology_seed_v2.2
cartilage_auditory_tube,cartilage,cartilago tubae auditivae,sk,chrupavka sluchovej trubice,,seed_needs_review,terminology_seed_v2.2
cartilage_auditory_tube,cartilage,cartilago tubae auditivae,de,Tubenknorpel,,seed_needs_review,terminology_seed_v2.2
structure_uvula,organ_part,uvula palatina,sk,podnebný čapík,,seed_needs_review,terminology_seed_v2.2
structure_uvula,organ_part,uvula palatina,de,Gaumenzäpfchen,,seed_needs_review,terminology_seed_v2.2
nerve_intercostal,nerve_group,nervi intercostales,sk,medzirebrové nervy,,seed_needs_review,terminology_seed_v2.2
nerve_intercostal,nerve_group,nervi intercostales,de,Interkostalnerven,,seed_needs_review,terminology_seed_v2.2
artery_intercostal_anterior,artery,arteriae intercostales anteriores,sk,predné medzirebrové tepny,,seed_needs_review,terminology_seed_v2.2
artery_intercostal_anterior,artery,arteriae intercostales anteriores,de,vordere Zwischenrippenarterien,,seed_needs_review,terminology_seed_v2.2
nerve_posterior_rami_spinal,nerve_group,rami posteriores nervorum spinalium,sk,zadné vetvy miechových nervov,,seed_needs_review,terminology_seed_v2.2
nerve_posterior_rami_spinal,nerve_group,rami posteriores nervorum spinalium,de,Hinteräste der Spinalnerven,,seed_needs_review,terminology_seed_v2.2
nerve_anterior_rami_spinal,nerve_group,rami anteriores nervorum spinalium,sk,predné vetvy miechových nervov,,seed_needs_review,terminology_seed_v2.2
nerve_anterior_rami_spinal,nerve_group,rami anteriores nervorum spinalium,de,Vorderäste der Spinalnerven,,seed_needs_review,terminology_seed_v2.2
artery_deep_cervical,artery,arteria cervicalis profunda,sk,hĺbková krčná tepna,,seed_needs_review,terminology_seed_v2.2
artery_deep_cervical,artery,arteria cervicalis profunda,de,tiefe Halsarterie,,seed_needs_review,terminology_seed_v2.2
artery_lumbar,artery,arteriae lumbales,sk,driekové tepny,,seed_needs_review,terminology_seed_v2.2
artery_lumbar,artery,arteriae lumbales,de,Lumbalarterien,,seed_needs_review,terminology_seed_v2.2
fascia_thoracolumbar,fascia,fascia thoracolumbalis,sk,hrudnodrieková fascia,,seed_needs_review,terminology_seed_v2.2
fascia_thoracolumbar,fascia,fascia thoracolumbalis,de,Thorakolumbalfaszie,,seed_needs_review,terminology_seed_v2.2
structure_linea_alba,raphe,linea alba,sk,biela čiara brucha,,seed_needs_review,terminology_seed_v2.2
structure_linea_alba,raphe,linea alba,de,Linea alba,,seed_needs_review,terminology_seed_v2.2
landmark_iliac_crest,bony_landmark,crista iliaca,sk,bedrový hrebeň,,seed_needs_review,terminology_seed_v2.2
landmark_iliac_crest,bony_landmark,crista iliaca,de,Darmbeinkamm,,seed_needs_review,terminology_seed_v2.2
nerve_thoracoabdominal,nerve_group,nervi thoracoabdominales,sk,hrudnobrušné nervy,,seed_needs_review,terminology_seed_v2.2
nerve_thoracoabdominal,nerve_group,nervi thoracoabdominales,de,Thorakoabdominalnerven,,seed_needs_review,terminology_seed_v2.2
nerve_subcostal,nerve,nervus subcostalis,sk,podrebrový nerv,,seed_needs_review,terminology_seed_v2.2
nerve_subcostal,nerve,nervus subcostalis,de,Subkostalnerv,,seed_needs_review,terminology_seed_v2.2
artery_epigastric_superior,artery,arteria epigastrica superior,sk,horná nadbrušková tepna,,seed_needs_review,terminology_seed_v2.2
artery_epigastric_superior,artery,arteria epigastrica superior,de,obere epigastrische Arterie,,seed_needs_review,terminology_seed_v2.2
artery_epigastric_inferior,artery,arteria epigastrica inferior,sk,dolná nadbrušková tepna,,seed_needs_review,terminology_seed_v2.2
artery_epigastric_inferior,artery,arteria epigastrica inferior,de,untere epigastrische Arterie,,seed_needs_review,terminology_seed_v2.2
landmark_pubic_crest,bony_landmark,crista pubica,sk,lonový hrebeň,,seed_needs_review,terminology_seed_v2.2
landmark_pubic_crest,bony_landmark,crista pubica,de,Schambeinkamm,,seed_needs_review,terminology_seed_v2.2
joint_pubic_symphysis,joint,symphysis pubica,sk,lonová spona,,seed_needs_review,terminology_seed_v2.2
joint_pubic_symphysis,joint,symphysis pubica,de,Schambeinfuge,,seed_needs_review,terminology_seed_v2.2
landmark_xiphoid_process,bony_landmark,processus xiphoideus,sk,mečovitý výbežok,,seed_needs_review,terminology_seed_v2.2
landmark_xiphoid_process,bony_landmark,processus xiphoideus,de,Schwertfortsatz,,seed_needs_review,terminology_seed_v2.2
nerve_medial_plantar,nerve,nervus plantaris medialis,sk,vnútorný chodidlový nerv,,seed_needs_review,terminology_seed_v2.2
nerve_medial_plantar,nerve,nervus plantaris medialis,de,medialer Plantarnerv,,seed_needs_review,terminology_seed_v2.2
nerve_lateral_plantar,nerve,nervus plantaris lateralis,sk,vonkajší chodidlový nerv,,seed_needs_review,terminology_seed_v2.2
nerve_lateral_plantar,nerve,nervus plantaris lateralis,de,lateraler Plantarnerv,,seed_needs_review,terminology_seed_v2.2
artery_plantar_medial,artery,arteria plantaris medialis,sk,vnútorná chodidlová tepna,,seed_needs_review,terminology_seed_v2.2
artery_plantar_medial,artery,arteria plantaris medialis,de,mediale Plantararterie,,seed_needs_review,terminology_seed_v2.2
artery_plantar_lateral,artery,arteria plantaris lateralis,sk,vonkajšia chodidlová tepna,,seed_needs_review,terminology_seed_v2.2
artery_plantar_lateral,artery,arteria plantaris lateralis,de,laterale Plantararterie,,seed_needs_review,terminology_seed_v2.2
artery_metatarsal_plantar,artery,arteriae metatarsales plantares,sk,chodidlové priehlavkové tepny,,seed_needs_review,terminology_seed_v2.2
artery_metatarsal_plantar,artery,arteriae metatarsales plantares,de,plantare Mittelfußarterien,,seed_needs_review,terminology_seed_v2.2
landmark_calcaneal_tuberosity,bony_landmark,tuber calcanei,sk,pätový hrboľ,,seed_needs_review,terminology_seed_v2.2
landmark_calcaneal_tuberosity,bony_landmark,tuber calcanei,de,Fersenbeinhöcker,,seed_needs_review,terminology_seed_v2.2
membrane_obturator,membrane,membrana obturatoria,sk,zapchávajúca blana,,seed_needs_review,terminology_seed_v2.2
membrane_obturator,membrane,membrana obturatoria,de,Membrana obturatoria,,seed_needs_review,terminology_seed_v2.2
landmark_greater_trochanter,bony_landmark,trochanter major,sk,veľký chocholík,,seed_needs_review,terminology_seed_v2.2
landmark_greater_trochanter,bony_landmark,trochanter major,de,großer Rollhügel,,seed_needs_review,terminology_seed_v2.2
landmark_ischial_spine,bony_landmark,spina ischiadica,sk,sedací tŕň,,seed_needs_review,terminology_seed_v2.2
landmark_ischial_spine,bony_landmark,spina ischiadica,de,Sitzbeinstachel,,seed_needs_review,terminology_seed_v2.2
landmark_ischial_tuberosity,bony_landmark,tuber ischiadicum,sk,sedací hrboľ,,seed_needs_review,terminology_seed_v2.2
landmark_ischial_tuberosity,bony_landmark,tuber ischiadicum,de,Sitzbeinhöcker,,seed_needs_review,terminology_seed_v2.2
nerve_to_obturator_internus,nerve,nervus musculi obturatorii interni,sk,nerv vnútorného zapchávajúceho svalu,,seed_needs_review,terminology_seed_v2.2
nerve_to_obturator_internus,nerve,nervus musculi obturatorii interni,de,Nerv zum inneren Hüftlochmuskel,,seed_needs_review,terminology_seed_v2.2
nerve_to_quadratus_femoris,nerve,nervus musculi quadrati femoris,sk,nerv štvorcového svalu stehna,,seed_needs_review,terminology_seed_v2.2
nerve_to_quadratus_femoris,nerve,nervus musculi quadrati femoris,de,Nerv zum quadratischen Oberschenkelmuskel,,seed_needs_review,terminology_seed_v2.2
artery_obturator,artery,arteria obturatoria,sk,zapchávajúca tepna,,seed_needs_review,terminology_seed_v2.2
artery_obturator,artery,arteria obturatoria,de,Obturatorarterie,,seed_needs_review,terminology_seed_v2.2
artery_inferior_gluteal,artery,arteria glutea inferior,sk,dolná sedacia tepna,,seed_needs_review,terminology_seed_v2.2
artery_inferior_gluteal,artery,arteria glutea inferior,de,untere Gesäßarterie,,seed_needs_review,terminology_seed_v2.2
bone_cuneiform_lateral,bone,os cuneiforme laterale,sk,vonkajšia klinovitá kosť,,seed_needs_review,terminology_seed_v2.2
bone_cuneiform_lateral,bone,os cuneiforme laterale,de,laterales Keilbein,,seed_needs_review,terminology_seed_v2.2
nerve_infraorbital,nerve,nervus infraorbitalis,sk,podočnicový nerv,pod očnicový nerv,seed_needs_review,terminology_seed_v2.2; spelling normalized against podočnicový anatomical terminology
nerve_infraorbital,nerve,nervus infraorbitalis,de,Infraorbitalnerv,,seed_needs_review,terminology_seed_v2.2
nerve_inferior_alveolar,nerve,nervus alveolaris inferior,sk,dolný zubný nerv,,seed_needs_review,terminology_seed_v2.2
nerve_inferior_alveolar,nerve,nervus alveolaris inferior,de,Nervus alveolaris inferior,,seed_needs_review,terminology_seed_v2.2
nerve_mental,nerve,nervus mentalis,sk,bradový nerv,,seed_needs_review,terminology_seed_v2.2
nerve_mental,nerve,nervus mentalis,de,Kinnnerv,,seed_needs_review,terminology_seed_v2.2
landmark_sella_turcica,bony_landmark,sella turcica,sk,turecké sedlo,,seed_needs_review,terminology_seed_v2.2
landmark_sella_turcica,bony_landmark,sella turcica,de,Türkensattel,,seed_needs_review,terminology_seed_v2.2
ligament_plantar_mtp,ligament,ligamenta plantaria articulationum metatarsophalangearum,sk,chodidlové väzy metatarzofalangeálnych kĺbov,,seed_needs_review,terminology_seed_v2.2
ligament_plantar_mtp,ligament,ligamenta plantaria articulationum metatarsophalangearum,de,plantare Bänder der Zehengrundgelenke,,seed_needs_review,terminology_seed_v2.2
